filename,test_name,test_id,issue_severity,issue_confidence,issue_text,line_number,line_range,more_info
newrelic-2.106.0.87/newrelic/config.py,blacklist,B307,MEDIUM,HIGH,Use of possibly insecure function - consider using safer ast.literal_eval.,1606,[1606],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b307-eval
newrelic-2.106.0.87/newrelic/config.py,blacklist,B307,MEDIUM,HIGH,Use of possibly insecure function - consider using safer ast.literal_eval.,1670,[1670],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b307-eval
newrelic-2.106.0.87/newrelic/console.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",118,[118],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/console.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",268,[268],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/console.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",444,[444],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/console.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",455,[455],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/core/application.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",385,[385],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/core/application.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",542,[542],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/core/application.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",1718,[1718],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/core/application.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",1730,[1730],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/core/data_collector.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,1280,"[1280, 1281, 1282, 1283, 1284]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/core/stats_engine.py,blacklist,B311,LOW,HIGH,Standard pseudo-random generators are not suitable for security/cryptographic purposes.,276,[276],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b311-random
newrelic-2.106.0.87/newrelic/core/thread_utilization.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",37,[37],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/core/thread_utilization.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",85,[85],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/datastore_redis.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",114,[114],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",97,[97],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",106,[106],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",119,[119],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",143,[143],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",157,[157],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",170,[170],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",194,[194],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",368,[368],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_aiohttp.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",375,[375],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_django.py,django_mark_safe,B703,MEDIUM,HIGH,Potential XSS on mark_safe function.,177,[177],https://bandit.readthedocs.io/en/latest/plugins/b703_django_mark_safe.html
newrelic-2.106.0.87/newrelic/hooks/framework_django.py,blacklist,B308,MEDIUM,HIGH,Use of mark_safe() may expose cross-site scripting vulnerabilities and should be reviewed.,177,[177],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b308-mark-safe
newrelic-2.106.0.87/newrelic/hooks/framework_django.py,django_mark_safe,B703,MEDIUM,HIGH,Potential XSS on mark_safe function.,184,[184],https://bandit.readthedocs.io/en/latest/plugins/b703_django_mark_safe.html
newrelic-2.106.0.87/newrelic/hooks/framework_django.py,blacklist,B308,MEDIUM,HIGH,Use of mark_safe() may expose cross-site scripting vulnerabilities and should be reviewed.,184,[184],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b308-mark-safe
newrelic-2.106.0.87/newrelic/hooks/framework_pyramid.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",46,[46],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado/httpserver.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,25,"[25, 26]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado/httpserver.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,135,"[135, 136]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,82,"[82, 83]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,212,"[212, 213]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,275,"[275, 276]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,332,"[332, 333]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,576,"[576, 577]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r1.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,635,"[635, 636]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r3/httputil.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,31,"[31, 32]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r4/web.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",23,[23],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r4/web.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",44,[44],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r4/web.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",121,[121],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_tornado_r4/web.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",130,[130],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/newrelic/hooks/framework_twisted.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,38,"[38, 39]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_twisted.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,163,"[163, 164, 165, 166, 167]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_twisted.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,295,"[295, 296]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/hooks/framework_twisted.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,397,"[397, 398]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/packages/requests/auth.py,blacklist,B303,MEDIUM,HIGH,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",88,[88],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5
newrelic-2.106.0.87/newrelic/packages/requests/auth.py,blacklist,B303,MEDIUM,HIGH,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",94,[94],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5
newrelic-2.106.0.87/newrelic/packages/requests/auth.py,blacklist,B303,MEDIUM,HIGH,"Use of insecure MD2, MD4, MD5, or SHA1 hash function.",125,[125],https://bandit.readthedocs.io/en/latest/blacklists/blacklist_calls.html#b303-md5
newrelic-2.106.0.87/newrelic/packages/requests/packages/urllib3/connection.py,ssl_with_no_version,B504,LOW,MEDIUM,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",178,[178],https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html
newrelic-2.106.0.87/newrelic/packages/requests/packages/urllib3/packages/six.py,exec_used,B102,MEDIUM,HIGH,Use of exec detected.,327,[327],https://bandit.readthedocs.io/en/latest/plugins/b102_exec_used.html
newrelic-2.106.0.87/newrelic/packages/requests/packages/urllib3/poolmanager.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,215,"[215, 216, 217]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/packages/requests/packages/urllib3/util/ssl_.py,ssl_with_no_version,B504,LOW,MEDIUM,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",80,[80],https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html
newrelic-2.106.0.87/newrelic/packages/requests/packages/urllib3/util/ssl_.py,ssl_with_no_version,B504,LOW,MEDIUM,"ssl.wrap_socket call with no SSL/TLS protocol version specified, the default SSLv23 could be insecure, possible security issue.",82,[82],https://bandit.readthedocs.io/en/latest/plugins/b504_ssl_with_no_version.html
newrelic-2.106.0.87/newrelic/packages/six.py,exec_used,B102,MEDIUM,HIGH,Use of exec detected.,365,[365],https://bandit.readthedocs.io/en/latest/plugins/b102_exec_used.html
newrelic-2.106.0.87/newrelic/packages/wrapt/decorators.py,exec_used,B102,MEDIUM,HIGH,Use of exec detected.,31,[31],https://bandit.readthedocs.io/en/latest/plugins/b102_exec_used.html
newrelic-2.106.0.87/newrelic/platform.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,116,"[116, 117]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/newrelic/platform.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",357,[357],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
newrelic-2.106.0.87/setup.py,assert_used,B101,LOW,HIGH,Use of assert detected. The enclosed code will be removed when compiling to optimised byte code.,8,"[8, 9, 10]",https://bandit.readthedocs.io/en/latest/plugins/b101_assert_used.html
newrelic-2.106.0.87/setup.py,try_except_pass,B110,LOW,HIGH,"Try, Except, Pass detected.",143,[143],https://bandit.readthedocs.io/en/latest/plugins/b110_try_except_pass.html
